id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,contact_target,subgroup_utilization_ratio,expected_gross_proxy,expected_net_profit,profitable_contact,rank_expected_net_profit,target_top1200_net_profit,target_positive_net_profit
22839,76,retired,married,primary,cellular,3420.15,no,no,1,high,2,0.48947631876176406,180,0,0.2853464070999141,477.69340704987076,16.496203317244184,1,170,1,1
16238,56,blue-collar,married,,cellular,6911.52,no,no,1,unknown,2,0.24838053219815842,319,0,0.27715574642500507,475.7896712693846,16.410535207122305,1,171,1,1
15609,42,blue-collar,married,secondary,cellular,2914.65,no,no,1,high,2,0.570017432579682,121,1,0.28595845931830677,475.0917588793759,16.379129149571916,1,172,1,1
17173,44,management,married,tertiary,cellular,11182.72,yes,no,0,unknown,2,0.130682613238309,2037,0,0.32298264008632677,472.0026549326483,16.240119471969173,1,173,1,1
20901,50,management,married,tertiary,cellular,6025.96,no,no,3,low,2,0.23163858282003189,352,0,0.33472575145881395,467.22521115802476,16.025134502111115,1,174,1,1
16293,31,technician,single,tertiary,cellular,7067.94,no,no,1,unknown,2,0.2333758988780147,343,0,0.2829305419136747,466.69020855252325,16.001059384863545,1,175,1,1
20912,36,management,divorced,tertiary,cellular,8250.0,no,yes,1,unknown,2,0.15083228350642464,1465,0,0.3739848523969361,465.374161591705,15.941837271626724,1,176,1,1
22470,50,technician,divorced,,cellular,2842.51,no,no,4,high,2,0.7172397710812095,10,1,0.22820402720362715,465.25352129762524,15.936408458393135,1,177,1,1
20341,46,management,divorced,tertiary,cellular,10688.22,yes,no,0,unknown,2,0.15020826141221708,1485,0,0.28542928199181256,458.2449935936807,15.62102471171563,1,178,1,1
17497,48,management,married,tertiary,cellular,10578.28,yes,no,1,unknown,2,0.1329528241293868,1980,0,0.32298264008632677,454.246725544957,15.441102649523064,1,179,1,1
21895,53,technician,married,secondary,cellular,10376.07,no,no,0,unknown,2,0.1578017012695782,1259,0,0.27715574642500507,453.8041482821795,15.421186672698077,1,180,1,1
19739,34,management,single,tertiary,cellular,5570.08,no,no,5,unknown,2,0.257139640654111,303,0,0.31661972229826035,453.4907458384187,15.407083562728843,1,181,1,1
19839,37,technician,married,secondary,cellular,8052.99,no,no,2,low,2,0.1854603576307401,720,0,0.299636807516874,447.5106898663215,15.137981043984468,1,182,1,1
17793,41,management,single,tertiary,cellular,6247.7,no,no,1,unknown,2,0.22437193546087514,377,0,0.31661972229826035,443.8402310233958,14.972810396052811,1,183,1,1
17922,49,retired,married,secondary,cellular,8847.57,no,no,0,unknown,2,0.18070439218613424,824,0,0.27715574642500507,443.11515485933256,14.940181968669965,1,184,1,1
15790,52,blue-collar,married,secondary,cellular,7319.87,no,no,2,low,2,0.20156295856752368,517,0,0.299636807516874,442.0885365472419,14.893984144625886,1,185,1,1
18988,51,technician,married,tertiary,cellular,7447.93,no,no,1,unknown,2,0.19854796465191507,547,0,0.29719947784204725,439.4900708001288,14.777053186005798,1,186,1,1
20058,44,technician,married,secondary,cellular,11125.04,yes,no,0,low,2,0.11215258648916486,2610,0,0.3519165155311745,439.0869440603636,14.758912482716362,1,187,1,1
18174,26,blue-collar,single,secondary,,18209.82,yes,no,0,unknown,2,0.06711793302652491,4741,0,0.35856884777974496,438.244810421483,14.721016468966734,1,188,1,1
19611,42,services,married,,cellular,7624.28,no,no,0,unknown,2,0.20691089072617025,477,0,0.27715574642500507,437.22609600489096,14.675174320220094,1,189,1,1
20285,37,management,married,tertiary,cellular,8095.15,yes,no,8,unknown,2,0.16673309690515478,1045,0,0.32298264008632677,435.93917451362285,14.617262853113026,1,190,1,1
16800,29,management,married,tertiary,cellular,5713.59,no,no,2,low,2,0.2274490599517006,367,0,0.33472575145881395,434.99307606389624,14.57468842287533,1,191,1,1
21985,44,management,married,secondary,,12298.8,no,no,1,unknown,2,0.0705436666659971,4568,0,0.5005674751243782,434.29356660274044,14.543210497123319,1,192,1,1
15959,55,management,married,tertiary,cellular,6955.17,no,no,0,unknown,2,0.1865350609689756,707,0,0.33472575145881395,434.26751968829825,14.54203838597342,1,193,1,1
20301,42,services,divorced,secondary,cellular,11401.64,yes,no,0,unknown,2,0.10811644990594728,2789,0,0.3519165155311745,433.8091919380088,14.521413637210394,1,194,1,1
22260,37,management,married,tertiary,cellular,10066.91,yes,no,1,unknown,2,0.1329990150157632,1977,0,0.32298264008632677,432.4379409040633,14.459707340682847,1,195,1,1
20151,53,management,married,tertiary,cellular,1603.56,no,no,5,high,2,0.6412304938973382,50,1,0.41982888977317945,431.6897153739794,14.426037191829074,1,196,1,1
18596,37,technician,single,tertiary,cellular,7034.66,yes,no,0,low,2,0.15651821497074883,1301,0,0.3895714064675847,428.93854224050204,14.302234400822591,1,197,1,1
18180,30,technician,single,tertiary,cellular,6773.91,no,no,0,unknown,2,0.223397395705185,381,0,0.2829305419136747,428.1513912198931,14.26681260489519,1,198,1,1
16364,41,management,married,tertiary,cellular,6713.14,no,no,0,unknown,2,0.1888154610829526,671,0,0.33472575145881395,424.27982691469435,14.092592211161246,1,199,1,1
16577,58,management,married,tertiary,cellular,6813.44,no,no,0,unknown,2,0.18501526253474387,731,0,0.33472575145881395,421.9520656965923,13.98784295634665,1,200,1,1
19001,49,services,single,,cellular,5186.43,yes,no,3,low,2,0.1754086853275997,902,0,0.4637623323356613,421.90540174155655,13.985743078370042,1,201,1,1
18293,31,management,married,secondary,cellular,8754.15,yes,no,3,low,2,0.12000482616455846,2303,0,0.39928489652135624,419.4648546008951,13.875918457040278,1,202,1,1
17027,30,technician,single,secondary,cellular,9094.23,yes,no,4,unknown,2,0.1307968308492927,2032,0,0.3519165155311745,418.6034505007416,13.83715527253337,1,203,1,1
15834,41,self-employed,single,tertiary,telephone,1597.21,no,no,8,high,2,0.6419033777582023,48,1,0.4076719939639207,417.9675438850388,13.808539474826745,1,204,1,1
22897,52,services,married,secondary,cellular,10252.92,no,no,0,unknown,2,0.1467673155563273,1549,0,0.27715574642500507,417.0621781838235,13.767798018272057,1,205,1,1
21160,85,retired,married,primary,telephone,12366.52,no,no,1,unknown,2,0.1423858203851443,1677,0,0.23639526962078947,416.24883204581516,13.731197442061681,1,206,1,1
19848,34,technician,single,tertiary,cellular,6624.74,no,no,0,unknown,2,0.221324166041476,394,0,0.2829305419136747,414.8370202829618,13.66766591273328,1,207,1,1
16932,33,management,married,tertiary,cellular,8515.59,yes,no,5,unknown,2,0.15044227058812784,1480,0,0.32298264008632677,413.7745766172989,13.61985594777845,1,208,1,1
15620,53,management,married,,,12178.02,no,no,0,unknown,2,0.10404896258769158,2921,0,0.3263925960229585,413.575435726352,13.61089460768584,1,209,1,1
22135,39,management,married,secondary,telephone,6104.68,no,no,0,unknown,2,0.13442729164190093,1948,0,0.5005674751243782,410.78348965870424,13.485257034641691,1,210,1,1
21808,29,self-employed,single,tertiary,cellular,1636.28,no,no,4,high,2,0.6150287191657098,79,1,0.4076719939639207,410.2644586897232,13.461900641037545,1,211,1,1
19686,36,management,married,tertiary,cellular,2975.24,yes,yes,1,high,2,0.3345064381795817,253,0,0.4114411218111167,409.4814010575056,13.426663047587752,1,212,1,1
20800,29,management,single,tertiary,cellular,1857.38,no,no,2,high,2,0.6619780189917526,35,1,0.33175041437669023,407.9019746391955,13.355588858763795,1,213,1,1
15634,30,technician,married,secondary,cellular,2351.28,no,no,1,high,2,0.531915254988363,148,1,0.3261061274137145,407.85496605846697,13.353473472631013,1,214,1,1
20835,32,blue-collar,married,primary,cellular,12968.04,yes,no,0,unknown,2,0.08911679315038987,3658,0,0.3519165155311745,406.69940815495664,13.301473366973049,1,215,1,1
15599,31,management,single,tertiary,cellular,8640.04,yes,no,0,unknown,2,0.14466407848518234,1608,0,0.32370218703764736,404.59647215318006,13.206841246893102,1,216,1,1
18664,41,technician,married,tertiary,cellular,7077.1,no,no,0,unknown,2,0.1916035545828814,629,0,0.29719947784204725,403.0017537514782,13.135078918816518,1,217,1,1
20592,49,admin.,divorced,secondary,cellular,6678.51,no,no,2,unknown,2,0.21076640205038466,450,0,0.2853956595556212,401.7245068469114,13.077602808111013,1,218,1,1
16670,49,admin.,married,secondary,telephone,10502.8,yes,no,0,unknown,2,0.10823146761723046,2783,0,0.3525249464537712,400.7269014454748,13.032710565046365,1,219,1,1
21413,38,services,married,secondary,cellular,2673.56,no,no,2,high,2,0.5227026396601624,154,1,0.28595845931830677,399.6203324750888,12.982914961378995,1,220,1,1
21624,58,admin.,married,,cellular,5827.82,no,no,0,unknown,2,0.2402175371546717,330,0,0.2853956595556212,399.53810314893474,12.979214641702061,1,221,1,1
22732,70,retired,married,primary,cellular,2865.22,no,no,1,high,2,0.48709360675661506,184,0,0.2853464070999141,398.238104286089,12.920714692874004,1,222,1,1
19957,47,management,married,tertiary,cellular,5031.01,no,no,4,low,2,0.2348203625180759,339,0,0.33472575145881395,395.43951060404584,12.794777977182061,1,223,1,1
16960,28,technician,married,secondary,cellular,7252.69,yes,no,10,low,2,0.15449820283598076,1369,0,0.3519165155311745,394.33215824667775,12.744947121100498,1,224,1,1
20267,48,technician,married,secondary,telephone,10839.59,no,no,0,unknown,2,0.1538263494942739,1391,0,0.23639526962078947,394.1689144133714,12.737601148601712,1,225,1,1
19196,34,admin.,single,secondary,cellular,3194.85,no,no,12,low,2,0.31395670731533987,261,0,0.3895714064675847,390.7574902604605,12.58408706172072,1,226,1,1
22536,57,housemaid,married,tertiary,cellular,2268.86,no,no,0,high,2,0.5165618311032675,160,1,0.3323750257148735,389.5456826373727,12.52955571868177,1,227,1,1
19416,74,retired,married,tertiary,cellular,6171.2,no,no,0,unknown,2,0.21137364103764786,445,0,0.29719947784204725,387.6756217154762,12.44540297719643,1,228,1,1
20019,51,management,divorced,secondary,cellular,11137.96,yes,no,2,unknown,2,0.12334500276762184,2207,0,0.2807018635085711,385.6315062719943,12.353417782239742,1,229,1,1
16200,72,retired,married,primary,cellular,2592.58,no,no,4,high,2,0.5197702562029343,158,1,0.2853464070999141,384.5174011773369,12.30328305298016,1,230,1,1
21132,58,management,married,secondary,cellular,2152.97,no,yes,7,high,2,0.44825417677707813,209,0,0.3982973755890873,384.38795297814283,12.297457884016428,1,231,1,1
19614,29,services,single,tertiary,cellular,9105.9,yes,no,0,unknown,2,0.1376611710986565,1830,0,0.3052290039840637,382.61336476431273,12.217601414394071,1,232,1,1
20878,56,retired,married,primary,cellular,9607.18,no,no,1,unknown,2,0.14314267674626555,1649,0,0.27715574642500507,381.14387883599824,12.15147454761992,1,233,1,1
16407,53,blue-collar,married,,cellular,5841.96,no,no,0,unknown,2,0.23362594229347428,341,0,0.27715574642500507,378.2714224502076,12.02221401025934,1,234,1,1
21083,51,technician,married,secondary,cellular,8956.65,no,no,0,unknown,2,0.1516801617128896,1451,0,0.27715574642500507,376.5288640538512,11.943798882423302,1,235,1,1
22382,41,management,single,tertiary,,11168.02,no,no,1,unknown,2,0.10949482447451113,2733,0,0.30755414533304487,376.0896309107148,11.924033390982164,1,236,1,1
16606,47,entrepreneur,married,tertiary,cellular,8223.9,no,no,0,unknown,2,0.15367667051106126,1397,0,0.29719947784204725,375.60711087256647,11.90231998926549,1,237,1,1
20356,55,technician,married,,cellular,4901.47,yes,no,4,low,2,0.16478411568203463,1088,0,0.4637623323356613,374.57360089954824,11.85581204047967,1,238,1,1
19419,49,management,divorced,tertiary,cellular,5334.09,no,no,0,unknown,2,0.20798796505938613,469,0,0.3370812830893803,373.9669163865556,11.828511237395002,1,239,1,1
20147,25,technician,single,secondary,cellular,7302.69,yes,no,2,low,2,0.13119919154711582,2022,0,0.3895714064675847,373.2511009325916,11.796299541966622,1,240,1,1
15513,46,admin.,married,secondary,cellular,9501.33,yes,no,0,unknown,2,0.11063338696275794,2683,0,0.3519165155311745,369.9220842351205,11.646493790580422,1,241,1,1
18486,60,admin.,married,secondary,cellular,7366.14,no,no,1,unknown,2,0.17577988268606734,896,0,0.2853956595556212,369.53578673819993,11.629110403218995,1,242,1,1
22610,33,management,single,tertiary,cellular,1744.55,no,no,0,high,2,0.6377426363033739,54,1,0.33175041437669023,369.09685771178914,11.60935859703051,1,243,1,1
22875,57,management,married,secondary,cellular,7711.94,no,no,0,unknown,2,0.14420565378603195,1618,0,0.3311518645633426,368.2757601303304,11.572409205864869,1,244,1,1
17904,41,management,married,tertiary,cellular,5948.25,no,no,0,unknown,2,0.18470971441754358,737,0,0.33472575145881395,367.7630354414931,11.549336594867189,1,245,1,1
15650,47,admin.,divorced,secondary,cellular,2229.39,no,no,0,high,2,0.605766418672195,84,1,0.27160279731587034,366.79675205315107,11.505853842391797,1,246,1,1
20538,38,services,divorced,secondary,cellular,8766.75,yes,no,4,unknown,2,0.11869348065056208,2355,0,0.3519165155311745,366.18886689473516,11.478499010263082,1,247,1,1
16684,57,management,divorced,tertiary,cellular,9094.03,yes,no,0,unknown,2,0.14090598322713382,1723,0,0.28542928199181256,365.75000634901124,11.458750285705506,1,248,1,1
20155,59,management,married,tertiary,cellular,6041.98,no,no,0,unknown,2,0.1806905393945084,825,0,0.33472575145881395,365.42968446279355,11.444335800825709,1,249,1,1
17690,54,management,married,tertiary,cellular,5977.49,no,no,0,unknown,2,0.18159802039754788,808,0,0.33472575145881395,363.3449206792524,11.35052143056636,1,250,1,1
17251,31,unemployed,married,tertiary,cellular,7859.73,no,no,0,unknown,2,0.1555063933687414,1343,0,0.29719947784204725,363.2485742017731,11.34618583907979,1,251,1,1
22265,48,blue-collar,married,secondary,cellular,8111.91,yes,no,2,low,2,0.12653115564786138,2131,0,0.3519165155311745,361.21040083851193,11.254468037733037,1,252,1,1
18281,32,admin.,married,secondary,cellular,9170.37,yes,no,0,unknown,2,0.1118012816914991,2625,0,0.3519165155311745,360.80561688100886,11.2362527596454,1,253,1,1
22372,73,retired,married,primary,cellular,9368.96,no,no,1,unknown,2,0.13866776502049136,1799,0,0.27715574642500507,360.0731915335936,11.203293619011713,1,254,1,1
17946,53,entrepreneur,married,tertiary,cellular,1953.96,no,no,3,high,2,0.5512231519611894,133,1,0.3323750257148735,357.99050087493987,11.109572539372294,1,255,1,1
21690,32,management,single,tertiary,cellular,6342.46,yes,no,2,low,2,0.16661154569175898,1049,0,0.3383248848997814,357.5170623281085,11.088267804764882,1,256,1,1
20049,34,management,married,tertiary,cellular,5736.67,no,no,0,unknown,2,0.18535485760427461,723,0,0.33472575145881395,355.9204692127655,11.016421114574449,1,257,1,1
21943,32,technician,single,tertiary,telephone,5672.9,no,no,2,unknown,2,0.2231478800746485,385,0,0.281143323717199,355.898098958258,11.015414453121611,1,258,1,1
16083,40,management,married,tertiary,telephone,7952.54,no,no,2,unknown,2,0.20239223858670607,515,0,0.22067425950092937,355.1823645656537,10.983206405454416,1,259,1,1
16846,46,blue-collar,married,secondary,cellular,9496.08,yes,no,0,unknown,2,0.1062309449060568,2843,0,0.3519165155311745,355.0054808008011,10.975246636036047,1,260,1,1
19385,70,retired,married,primary,cellular,2339.63,no,no,5,high,2,0.530327532845314,150,1,0.2853464070999141,354.0493202248076,10.932219410116343,1,261,1,1
16222,30,,single,,cellular,7094.33,no,no,0,unknown,2,0.20255830470977498,514,0,0.2461817869875482,353.76703334266074,10.919516500419732,1,262,1,1
21656,54,blue-collar,divorced,primary,cellular,10612.77,yes,no,0,unknown,2,0.0943320002229346,3428,0,0.3519165155311745,352.31200705558695,10.854040317501411,1,263,1,1
17079,35,management,married,tertiary,cellular,5500.62,no,no,1,unknown,2,0.19114543459646569,641,0,0.33472575145881395,351.93681418825406,10.837156638471432,1,264,1,1
19887,70,retired,married,primary,cellular,2481.79,no,no,2,high,2,0.49568248307283347,175,0,0.2853464070999141,351.0273944817855,10.796232751680348,1,265,1,1
19190,34,management,married,tertiary,cellular,4916.83,no,no,1,low,2,0.2129479586325091,432,0,0.33472575145881395,350.4675391818888,10.771039263184996,1,266,1,1
19332,35,admin.,married,secondary,cellular,10298.89,no,yes,0,unknown,2,0.1180232068580472,2387,0,0.2866574649183345,348.43444899949776,10.6795502049774,1,267,1,1
18702,32,management,married,tertiary,cellular,1299.91,no,no,4,high,2,0.6358338977959975,57,1,0.41982888977317945,346.9998464798557,10.614993091593506,1,268,1,1
22474,33,technician,married,secondary,cellular,6893.48,no,no,0,low,2,0.16660520773266527,1050,0,0.299636807516874,344.12977740614406,10.485839983276483,1,269,1,1
16441,34,management,single,tertiary,cellular,5117.71,no,no,0,unknown,2,0.211406712537007,444,0,0.31661972229826035,342.55665485686177,10.415049468558779,1,270,1,1
22261,49,management,married,tertiary,cellular,5644.7,no,no,0,unknown,2,0.18109852268840176,816,0,0.33472575145881395,342.1723386893001,10.397755241018503,1,271,1,1
18268,48,management,married,tertiary,telephone,14860.32,yes,yes,1,unknown,2,0.08765880016158384,3722,0,0.26033844738263356,339.1267078775792,10.260701854491062,1,272,1,1
18905,38,blue-collar,single,,telephone,5386.96,no,no,0,unknown,2,0.2596185147492172,298,0,0.24030590599531093,336.0809192341297,10.123641365535835,1,273,1,1
18644,51,blue-collar,married,secondary,cellular,7359.96,no,no,0,unknown,2,0.16471100250868725,1090,0,0.27715574642500507,335.9865961930031,10.119396828685138,1,274,1,1
21289,75,blue-collar,married,secondary,cellular,6151.24,no,no,1,low,2,0.18176988209116432,802,0,0.299636807516874,335.02696164546165,10.076213274045774,1,275,1,1
20460,41,blue-collar,married,secondary,cellular,1991.56,no,no,3,high,2,0.585844578938525,107,1,0.28595845931830677,333.64049670713456,10.013822351821055,1,276,1,1
18868,45,blue-collar,married,secondary,cellular,7019.64,no,no,1,unknown,2,0.17113302381329656,962,0,0.27715574642500507,332.9450417093125,9.98252687691906,1,277,1,1
