id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target,segment_expected_rate,expected_value_person,expected_value_gt_5
22259,61,retired,married,tertiary,cellular,33357.0,no,no,2,unknown,2,0.4407360001998122,213,1,0.06611265114315325,971.9637855830795,1
20565,52,blue-collar,married,secondary,cellular,54.73,no,yes,4,high,2,0.43634862928568907,214,1,0.20420102818554456,4.876598364650167,0
18575,39,blue-collar,married,secondary,cellular,1415.62,yes,no,3,high,2,0.435284210739119,215,1,0.2291458243301642,141.19897739888265,1
22926,48,blue-collar,married,secondary,cellular,1777.49,yes,no,3,high,2,0.4347126626383189,216,1,0.2291458243301642,177.06038513561052,1
22402,25,technician,single,secondary,cellular,189.64,no,yes,2,high,2,0.43286836083214764,217,1,0.17399391252304386,14.28301341914309,1
17312,48,management,married,tertiary,cellular,-20.55,no,yes,0,high,2,0.43249386591205824,218,1,0.27988592651545297,-2.4875558479661057,0
16989,60,technician,married,secondary,cellular,942.25,yes,no,7,high,2,0.431685041275041,219,1,0.2291458243301642,93.20626251135845,1
18034,35,technician,single,secondary,cellular,4623.02,yes,no,41,unknown,2,0.42864366365070966,220,1,0.05449400403777488,107.98685676320157,1
17206,48,housemaid,single,primary,cellular,34.48,no,no,4,high,2,0.4274236504189467,221,1,0.17180729385298654,2.5320215843857787,0
21645,42,blue-collar,married,secondary,cellular,409.29,yes,no,3,high,2,0.4253305938341373,222,1,0.2291458243301642,39.89052057218303,1
19208,55,management,married,tertiary,cellular,39860.21,no,no,0,unknown,2,0.42318088075467913,223,1,0.07208513374113035,1215.9377144421715,1
18582,52,unemployed,married,secondary,cellular,90.72,no,no,0,high,2,0.41731480973886736,224,1,0.21061282428803185,7.973548695170651,1
16203,34,management,single,tertiary,cellular,27091.98,no,no,1,low,2,0.4163861540101317,225,1,0.09281817384526395,1047.056327260659,1
19540,39,management,married,tertiary,cellular,-25.66,yes,no,37,low,2,0.4120695434207174,226,1,0.07275005953798525,-0.7692376307608371,0
15868,48,blue-collar,married,secondary,cellular,1234.38,yes,no,1,high,2,0.40668659114618105,227,1,0.2291458243301642,115.03253157150013,1
22863,33,services,single,secondary,cellular,245.81,yes,no,2,high,2,0.40352859098006355,228,1,0.2291458243301642,22.729286629337444,1
17334,32,admin.,married,secondary,cellular,148.07,yes,no,0,high,2,0.4032933827877078,229,1,0.24458270866493753,14.605415717588155,1
15851,48,blue-collar,married,secondary,telephone,911.31,yes,no,2,high,2,0.4022296866125886,230,1,0.2291458243301642,83.99476205067641,1
20647,53,technician,married,secondary,telephone,5341.15,yes,no,2,high,2,0.4007484589838002,231,1,0.2291458243301642,490.476928459991,1
16150,40,services,single,secondary,cellular,1564.36,yes,no,1,high,2,0.40038603339889156,232,1,0.2291458243301642,143.52500476487526,1
17323,48,blue-collar,married,secondary,cellular,1845.4,yes,no,0,high,2,0.40035100009726077,233,1,0.2291458243301642,169.29470759086308,1
20840,36,blue-collar,single,secondary,,3764.69,no,no,3,high,2,0.39515976148925674,234,1,0.16467719703150882,244.9826912812747,1
16179,40,services,divorced,secondary,cellular,650.69,yes,no,1,high,2,0.39192354812824487,235,1,0.2291458243301642,58.43693620637423,1
19042,48,technician,married,secondary,cellular,2036.2,yes,no,2,high,2,0.3879937884999299,236,1,0.2291458243301642,181.0327520669286,1
19582,45,technician,married,tertiary,cellular,1816.17,yes,yes,6,high,2,0.37774642832207683,237,1,0.20040806785141804,137.49030180086012,1
19426,55,entrepreneur,married,tertiary,cellular,42708.67,no,no,0,unknown,2,0.37737628077115476,238,1,0.06611265114315325,1065.5534021271258,1
22356,28,admin.,married,secondary,,1525.08,no,no,5,high,2,0.36909827596837985,239,1,0.21272985910724368,119.74657342924647,1
16359,32,blue-collar,single,primary,cellular,290.17,yes,no,1,high,2,0.368386213679844,240,1,0.19265592616832625,20.59388348721995,1
18508,34,technician,married,secondary,cellular,359.18,yes,no,1,high,2,0.36832032116525,241,1,0.2291458243301642,30.314455667785342,1
21831,47,technician,married,secondary,cellular,583.81,yes,no,1,high,2,0.3650937611003593,242,1,0.2291458243301642,48.84137578850227,1
20895,51,admin.,married,tertiary,cellular,-31.22,yes,yes,2,high,2,0.36205022933532416,243,1,0.2246151798681873,-2.538872133912005,0
19261,55,management,divorced,tertiary,telephone,2244.23,yes,yes,2,high,2,0.3612600588051035,244,1,0.20857106217023894,169.09912668104715,1
18255,55,entrepreneur,divorced,secondary,cellular,595.31,yes,no,3,high,2,0.35787642157675165,245,1,0.2291458243301642,48.81892496533327,1
22690,42,admin.,single,secondary,cellular,-296.49,yes,yes,4,high,2,0.35194398177239095,246,1,0.2291458243301642,-23.91087895306977,0
22966,43,admin.,single,secondary,,58054.45,no,no,0,unknown,2,0.35054139959269554,247,1,0.053620210084077795,1091.1974502159596,1
22088,46,blue-collar,married,primary,cellular,797.26,yes,no,3,high,2,0.3464252684948309,248,1,0.18714478214774993,51.68770631530867,1
18872,34,technician,single,tertiary,cellular,2561.28,no,no,16,unknown,2,0.3464021291178051,249,1,0.07642376706863628,67.80567630231731,1
18177,31,management,married,tertiary,cellular,1313.84,yes,yes,3,high,2,0.34471369641881305,250,1,0.2553772480206931,115.6600090568475,1
21852,26,self-employed,single,secondary,cellular,1322.23,yes,no,0,high,2,0.342794276709805,251,1,0.2291458243301642,103.861004014237,1
20365,38,admin.,single,secondary,cellular,271.49,yes,yes,2,high,2,0.3363618765134089,252,1,0.2291458243301642,20.925341376070303,1
19686,36,management,married,tertiary,cellular,2975.24,yes,yes,1,high,2,0.3345064381795817,253,1,0.2553772480206931,254.16086962189996,1
19395,30,management,single,tertiary,cellular,9819.83,no,no,6,low,2,0.33142127067892274,254,1,0.09281817384526395,302.07679657181427,1
19407,48,management,married,secondary,cellular,37474.17,no,no,0,unknown,2,0.32876068225063526,255,1,0.06798481987724252,837.5752717025064,1
20476,31,technician,married,tertiary,cellular,751.48,no,yes,28,low,2,0.3286719771670008,256,1,0.06161754959903926,15.218944294721734,1
22020,40,blue-collar,married,primary,cellular,738.52,yes,no,1,high,2,0.3268151628575666,257,1,0.18714478214774993,45.169177423480704,1
22438,32,management,single,tertiary,cellular,12889.93,no,no,3,low,2,0.322923014523722,258,1,0.09281817384526395,386.3514766953018,1
19753,43,services,married,primary,telephone,2717.06,yes,no,5,high,2,0.31903027682797236,259,1,0.1715081329292607,148.66743510039197,1
22540,38,management,single,tertiary,telephone,22324.86,no,no,0,unknown,2,0.31647048174017456,260,1,0.07275819684138568,514.0482437152558,1
19196,34,admin.,single,secondary,cellular,3194.85,no,no,12,low,2,0.31395670731533987,261,1,0.06506429544273229,65.26238930957753,1
18883,41,blue-collar,married,primary,cellular,286.65,yes,no,0,high,2,0.3125568063879277,262,1,0.18714478214774993,16.767126069952013,1
21084,31,management,single,tertiary,cellular,12772.87,no,no,2,low,2,0.3120083330701669,263,1,0.09281817384526395,369.90287337541236,1
22626,40,management,married,tertiary,cellular,74.57,yes,yes,1,high,2,0.31064443033847844,264,1,0.2553772480206931,5.915751426474637,1
22802,31,management,single,tertiary,cellular,9744.65,no,no,4,low,2,0.30961145312787,265,1,0.09281817384526395,280.0375583910545,1
16036,28,blue-collar,single,secondary,telephone,1350.35,no,no,18,unknown,2,0.30918251870746905,266,1,0.053620210084077795,22.38668512107798,1
22010,33,management,single,tertiary,cellular,9465.99,no,no,4,low,2,0.30679544413497517,267,1,0.09281817384526395,269.5553569327604,1
15448,55,management,divorced,tertiary,cellular,26832.92,yes,no,4,low,2,0.3033233274127063,268,1,0.07275005953798525,592.1164141757472,1
19538,62,retired,married,secondary,cellular,2851.26,yes,yes,1,high,2,0.29905996655145795,269,1,0.2291458243301642,195.3921220064428,1
22517,31,entrepreneur,single,tertiary,cellular,-458.7,yes,yes,2,high,2,0.2976160198060593,270,1,0.1789439273129463,-24.42879297781823,0
19567,45,admin.,married,,cellular,2120.22,no,no,5,low,2,0.295918529355229,271,1,0.06506429544273229,40.82214473714524,1
22583,42,admin.,married,secondary,cellular,16852.06,no,no,4,low,2,0.29283156597587273,272,1,0.06506429544273229,321.0802689046831,1
18039,56,retired,married,secondary,cellular,727.26,no,no,16,low,2,0.2912433511687099,273,1,0.05610600536833632,11.883792774833438,1
23016,42,technician,single,,cellular,11293.1,no,no,1,unknown,2,0.2895975789458179,274,1,0.06066873098126188,198.4143193202327,1
15893,60,admin.,married,,cellular,468.08,no,no,6,low,2,0.28854221613291814,275,1,0.06506429544273229,8.78763843082477,1
16489,41,technician,single,tertiary,cellular,15609.68,no,no,1,unknown,2,0.28817749847721336,276,1,0.07642376706863628,343.7815048264742,1
21187,31,management,single,tertiary,cellular,6659.53,no,no,4,low,2,0.28680076465463533,277,1,0.09281817384526395,177.27884117765333,1
20785,33,management,married,tertiary,cellular,2316.56,no,no,11,low,2,0.28530692763266297,278,1,0.07208513374113035,47.64327186791519,1
21339,43,management,married,tertiary,cellular,21996.65,no,no,0,unknown,2,0.2847698533586212,279,1,0.07208513374113035,451.5400375211303,1
17605,50,unemployed,married,secondary,cellular,36925.21,no,no,2,unknown,2,0.28244551651351146,280,1,0.0512389485993054,534.3894415180511,1
21907,35,blue-collar,single,,cellular,560.5,no,no,1,low,2,0.27762325899335727,281,1,0.061280895399395345,9.53578756204166,1
18471,34,admin.,single,tertiary,cellular,1034.81,no,no,6,unknown,2,0.2752128399811192,282,1,0.09093281488457068,25.89702905311113,1
18724,32,admin.,single,tertiary,cellular,9048.66,no,no,0,unknown,2,0.27502981811722343,283,1,0.09093281488457068,226.3000692486234,1
16592,45,management,single,tertiary,cellular,527.48,no,no,11,unknown,2,0.27486577169194915,284,1,0.07642376706863628,11.0803913669595,1
22652,30,management,single,tertiary,cellular,14065.72,no,no,0,unknown,2,0.2702209533939097,285,1,0.07642376706863628,290.4754484356278,1
18597,32,services,single,,cellular,6311.77,yes,no,13,low,2,0.2688891255254834,286,1,0.08228041380148829,139.64354675545079,1
18138,65,retired,married,secondary,cellular,23870.42,no,no,0,unknown,2,0.2674684689503671,287,1,0.0512389485993054,327.1394067896794,1
19386,39,technician,single,secondary,cellular,1588.31,no,no,16,unknown,2,0.2671422929560113,288,1,0.06066873098126188,25.7420322682549,1
19420,32,admin.,single,secondary,cellular,8776.36,no,no,3,low,2,0.26652548331652126,289,1,0.06506429544273229,152.19342838625946,1
21627,32,admin.,single,tertiary,cellular,2012.21,no,no,1,low,2,0.26586013849507045,290,1,0.09093281488457068,48.64600328328401,1
20298,33,technician,single,tertiary,cellular,8081.72,yes,no,13,low,2,0.265474105031067,291,1,0.07039612591885977,151.03400004925052,1
16778,33,admin.,single,tertiary,cellular,7683.11,no,no,0,unknown,2,0.26518467532711876,292,1,0.09093281488457068,185.2704299623726,1
16023,45,blue-collar,single,,cellular,887.54,no,no,3,unknown,2,0.2650326640396547,293,1,0.06066873098126188,14.270929081649545,1
18251,34,management,single,tertiary,cellular,13219.43,no,no,0,unknown,2,0.2630589357148288,294,1,0.07642376706863628,265.7628235771091,1
16867,58,management,divorced,tertiary,cellular,26733.8,yes,no,0,low,2,0.26274774833793546,295,1,0.07275005953798525,511.01429685052995,1
21078,27,management,single,tertiary,cellular,1886.68,no,no,8,unknown,2,0.2620075762100418,296,1,0.07642376706863628,37.77813691995872,1
22534,38,admin.,single,secondary,cellular,109.71,no,no,9,low,2,0.2609195259488416,297,1,0.06506429544273229,1.8624967654567364,0
18905,38,blue-collar,single,,telephone,5386.96,no,no,0,unknown,2,0.2596185147492172,298,1,0.053620210084077795,74.99078901096858,1
21258,31,management,single,tertiary,cellular,57.38,no,no,6,low,2,0.25951802378307565,299,1,0.09281817384526395,1.3821688115442223,0
15795,62,management,married,tertiary,cellular,10618.26,no,no,3,low,2,0.2578964411365194,300,1,0.07208513374113035,197.3987566972576,1
20360,33,blue-collar,married,secondary,,913.35,yes,no,8,high,2,0.257720626769454,301,1,0.2291458243301642,53.93843725417325,1
17265,43,self-employed,married,tertiary,cellular,3294.05,no,no,17,unknown,2,0.2575080559238048,302,1,0.08562353377876762,72.62968403063712,1
19739,34,management,single,tertiary,cellular,5570.08,no,no,5,unknown,2,0.257139640654111,303,1,0.07642376706863628,109.46087273454687,1
19545,28,blue-collar,single,tertiary,cellular,1421.34,no,no,1,low,2,0.2544053595450745,304,1,0.07642376706863628,27.634567738575424,1
18657,46,management,single,tertiary,cellular,6716.49,no,no,1,low,2,0.25390256815912093,305,1,0.09281817384526395,158.28599324672706,1
19173,55,management,divorced,tertiary,cellular,7122.37,no,no,1,low,2,0.25317291260741764,306,1,0.10003386829625714,180.38018676910207,1
19000,66,retired,single,tertiary,cellular,-22.99,no,no,2,low,2,0.25234720178959025,307,1,0.07642376706863628,-0.4433695934720655,0
17798,57,admin.,married,secondary,cellular,17194.19,no,no,0,low,2,0.25228864388527994,308,1,0.06506429544273229,282.24233418625613,1
15745,33,technician,married,tertiary,cellular,8194.14,no,no,3,low,2,0.25186993422995635,309,1,0.06927322627066623,142.97006778679872,1
18264,32,technician,married,tertiary,cellular,8145.37,no,no,3,low,2,0.2518616011107664,310,1,0.06927322627066623,142.11443447339235,1
21189,69,retired,married,secondary,telephone,21929.61,no,no,1,unknown,2,0.2516368800340794,311,1,0.04202667008875204,231.9157164266037,1
17465,33,management,single,tertiary,cellular,253.08,no,no,5,low,2,0.25108471855387854,312,1,0.09281817384526395,5.8980863573301665,1
19529,32,admin.,single,tertiary,telephone,276.49,no,no,5,unknown,2,0.2507348852674827,313,1,0.08603249367051576,5.964261850852186,1
17956,35,management,married,tertiary,cellular,29.73,no,no,9,low,2,0.2500575426103662,314,1,0.07208513374113035,0.5358960755828469,0
16041,31,management,single,tertiary,cellular,9708.82,no,no,1,unknown,2,0.24950611269964149,315,1,0.07642376706863628,185.129692777721,1
20625,28,management,single,tertiary,cellular,6839.34,no,no,3,unknown,2,0.24940483146679385,316,1,0.07642376706863628,130.36094423989326,1
22456,31,management,single,tertiary,cellular,9677.47,no,no,1,unknown,2,0.24929869507308783,317,1,0.07642376706863628,184.37850106504763,1
18305,78,retired,divorced,,telephone,2759.12,no,no,1,unknown,2,0.2484110799268439,318,1,0.04202667008875204,28.80491068319181,1
16238,56,blue-collar,married,,cellular,6911.52,no,no,1,unknown,2,0.24838053219815842,319,1,0.0512389485993054,87.96123776870367,1
19054,36,admin.,single,tertiary,cellular,657.92,no,no,0,low,2,0.2463398782393487,320,1,0.09093281488457068,14.737657053396424,1
18625,41,management,married,tertiary,cellular,-1.96,no,no,12,unknown,2,0.24600398953902794,321,1,0.07208513374113035,-0.034757131754074015,0
22459,39,technician,single,secondary,cellular,18785.8,no,no,1,unknown,2,0.2459864682612652,322,1,0.06066873098126188,280.3533967643749,1
19756,30,admin.,single,tertiary,cellular,4340.2,no,no,0,unknown,2,0.2437365174276481,323,1,0.09093281488457068,96.19466339970882,1
21124,32,management,single,tertiary,cellular,2934.25,no,no,2,low,2,0.24229279398424872,324,1,0.09281817384526395,65.98886078567254,1
16900,41,management,married,tertiary,cellular,15662.95,no,no,0,unknown,2,0.24206074439653041,325,1,0.07208513374113035,273.30251904184416,1
19621,67,retired,married,,telephone,713.47,no,no,2,low,2,0.24204060562776775,326,1,0.05610600536833632,9.68887374065182,1
15736,32,blue-collar,divorced,secondary,cellular,273.65,yes,no,23,unknown,2,0.24097392376839236,327,1,0.04362767081777655,2.8769183041252573,0
21013,40,admin.,married,tertiary,cellular,1105.27,no,no,3,low,2,0.2402568651499505,328,1,0.12565245427029872,33.366846554809904,1
19210,25,management,single,tertiary,cellular,2282.77,no,no,2,low,2,0.24022996429977908,329,1,0.09281817384526395,50.90053567067019,1
21624,58,admin.,married,,cellular,5827.82,no,no,0,unknown,2,0.2402175371546717,330,1,0.06506429544273229,91.08640693550844,1
16436,35,technician,married,secondary,cellular,24288.03,no,no,0,unknown,2,0.23998542123340333,331,1,0.0512389485993054,298.66020580487447,1
17006,48,admin.,married,,cellular,3871.68,no,no,1,unknown,2,0.23941122225030795,332,1,0.06506429544273229,60.30963362840938,1
17002,47,services,divorced,,cellular,919.18,no,no,2,low,2,0.23937849666792635,333,1,0.05610600536833632,12.345112453186083,1
20473,68,retired,single,,cellular,531.35,no,no,0,unknown,2,0.23887173517767718,334,1,0.06066873098126188,7.70034813228122,1
18317,56,management,single,,cellular,140.57,no,no,1,low,2,0.23758615865313368,335,1,0.09037559032302016,3.018317541644083,0
18208,70,retired,divorced,secondary,cellular,4589.6,no,no,4,low,2,0.23711324959989954,336,1,0.05610600536833632,61.05763920934438,1
22772,35,management,single,tertiary,cellular,2103.97,no,no,2,low,2,0.23603662691840055,337,1,0.09281817384526395,46.09480290946431,1
21052,28,blue-collar,single,tertiary,cellular,4183.93,no,no,0,unknown,2,0.23508367012775264,338,1,0.07642376706863628,75.16840122649563,1
