id,age,job,marital,education,preferred_contact,balance,loan_house,loan_personal,n_marketing_contacts,marketing_potential,period,proba_invest,rank,target
18905,38,blue-collar,single,,telephone,5386.96,no,no,0,unknown,2,0.2596185147491904,298,1
21258,31,management,single,tertiary,cellular,57.38,no,no,6,low,2,0.2595180237830397,299,1
15795,62,management,married,tertiary,cellular,10618.26,no,no,3,low,2,0.2578964411364759,300,1
20360,33,blue-collar,married,secondary,,913.35,yes,no,8,high,2,0.2577206267694214,301,1
17265,43,self-employed,married,tertiary,cellular,3294.05,no,no,17,unknown,2,0.2575080559237521,302,1
19739,34,management,single,tertiary,cellular,5570.08,no,no,5,unknown,2,0.25713964065406886,303,1
19545,28,blue-collar,single,tertiary,cellular,1421.34,no,no,1,low,2,0.25440535954504223,304,1
18657,46,management,single,tertiary,cellular,6716.49,no,no,1,low,2,0.25390256815908463,305,1
19173,55,management,divorced,tertiary,cellular,7122.37,no,no,1,low,2,0.25317291260738295,306,1
19000,66,retired,single,tertiary,cellular,-22.99,no,no,2,low,2,0.2523472017895576,307,1
17798,57,admin.,married,secondary,cellular,17194.19,no,no,0,low,2,0.25228864388523803,308,1
15745,33,technician,married,tertiary,cellular,8194.14,no,no,3,low,2,0.2518699342299181,309,1
18264,32,technician,married,tertiary,cellular,8145.37,no,no,3,low,2,0.2518616011107283,310,1
21189,69,retired,married,secondary,telephone,21929.61,no,no,1,unknown,2,0.25163688003403556,311,1
17465,33,management,single,tertiary,cellular,253.08,no,no,5,low,2,0.2510847185538439,312,1
19529,32,admin.,single,tertiary,telephone,276.49,no,no,5,unknown,2,0.25073488526745186,313,1
17956,35,management,married,tertiary,cellular,29.73,no,no,9,low,2,0.25005754261032687,314,1
16041,31,management,single,tertiary,cellular,9708.82,no,no,1,unknown,2,0.24950611269960152,315,1
20625,28,management,single,tertiary,cellular,6839.34,no,no,3,unknown,2,0.24940483146675396,316,1
22456,31,management,single,tertiary,cellular,9677.47,no,no,1,unknown,2,0.24929869507304786,317,1
18305,78,retired,divorced,,telephone,2759.12,no,no,1,unknown,2,0.24841107992682043,318,1
16238,56,blue-collar,married,,cellular,6911.52,no,no,1,unknown,2,0.24838053219812214,319,1
19054,36,admin.,single,tertiary,cellular,657.92,no,no,0,low,2,0.2463398782393198,320,1
18625,41,management,married,tertiary,cellular,-1.96,no,no,12,unknown,2,0.24600398953898248,321,1
22459,39,technician,single,secondary,cellular,18785.8,no,no,1,unknown,2,0.2459864682612207,322,1
19756,30,admin.,single,tertiary,cellular,4340.2,no,no,0,unknown,2,0.2437365174276143,323,1
21124,32,management,single,tertiary,cellular,2934.25,no,no,2,low,2,0.2422927939842159,324,1
16900,41,management,married,tertiary,cellular,15662.95,no,no,0,unknown,2,0.24206074439648648,325,1
19621,67,retired,married,,telephone,713.47,no,no,2,low,2,0.24204060562774554,326,1
15736,32,blue-collar,divorced,secondary,cellular,273.65,yes,no,23,unknown,2,0.24097392376834553,327,1
21013,40,admin.,married,tertiary,cellular,1105.27,no,no,3,low,2,0.24025686514991765,328,1
19210,25,management,single,tertiary,cellular,2282.77,no,no,2,low,2,0.2402299642997474,329,1
21624,58,admin.,married,,cellular,5827.82,no,no,0,unknown,2,0.24021753715463964,330,1
16436,35,technician,married,secondary,cellular,24288.03,no,no,0,unknown,2,0.23998542123335626,331,1
17006,48,admin.,married,,cellular,3871.68,no,no,1,unknown,2,0.23941122225027697,332,1
17002,47,services,divorced,,cellular,919.18,no,no,2,low,2,0.23937849666790373,333,1
20473,68,retired,single,,cellular,531.35,no,no,0,unknown,2,0.23887173517764926,334,1
18317,56,management,single,,cellular,140.57,no,no,1,low,2,0.23758615865310767,335,1
18208,70,retired,divorced,secondary,cellular,4589.6,no,no,4,low,2,0.23711324959986635,336,1
22772,35,management,single,tertiary,cellular,2103.97,no,no,2,low,2,0.23603662691836855,337,1
21052,28,blue-collar,single,tertiary,cellular,4183.93,no,no,0,unknown,2,0.23508367012771775,338,1
19957,47,management,married,tertiary,cellular,5031.01,no,no,4,low,2,0.23482036251803845,339,1
18124,57,retired,divorced,tertiary,cellular,3908.07,no,no,0,unknown,2,0.23410130159570885,340,1
16407,53,blue-collar,married,,cellular,5841.96,no,no,0,unknown,2,0.23362594229344114,341,1
19750,39,technician,single,tertiary,cellular,1743.74,no,no,2,low,2,0.23348360489664347,342,1
16293,31,technician,single,tertiary,cellular,7067.94,no,no,1,unknown,2,0.23337589887797863,343,1
19446,49,blue-collar,married,secondary,cellular,4331.23,no,no,8,low,2,0.233324282300803,344,1
15507,42,blue-collar,divorced,,cellular,67.81,no,no,0,unknown,2,0.23312562322477093,345,1
16978,29,management,single,tertiary,cellular,1328.12,no,no,2,low,2,0.2329234259632796,346,1
21489,43,technician,divorced,,cellular,4437.79,no,no,0,unknown,2,0.2328464802830641,347,1
17396,33,management,single,tertiary,cellular,1436.19,no,no,2,low,2,0.2324059915335237,348,1
20137,33,management,married,tertiary,cellular,23352.26,yes,no,2,low,2,0.232146465022958,349,1
19393,61,admin.,divorced,tertiary,cellular,-3.73,no,no,3,unknown,2,0.23196969767639672,350,1
16358,33,admin.,divorced,secondary,cellular,-413.45,no,no,6,low,2,0.23180860552368435,351,1
20901,50,management,married,tertiary,cellular,6025.96,no,no,3,low,2,0.23163858281999486,352,1
17506,70,retired,married,,telephone,579.32,no,no,1,low,2,0.23161366810250905,353,1
21230,26,admin.,single,tertiary,cellular,735.95,no,no,1,unknown,2,0.23057800379867321,354,1
16060,26,admin.,single,tertiary,cellular,2065.16,no,no,0,unknown,2,0.23041126456003877,355,1
15847,35,technician,single,tertiary,cellular,8034.46,no,no,0,unknown,2,0.22973246823643806,356,1
17161,45,admin.,married,,cellular,2139.79,no,no,1,unknown,2,0.22933294287924869,357,1
20508,86,retired,divorced,,telephone,146.92,no,no,1,unknown,2,0.2291949678778375,358,1
15559,44,admin.,married,tertiary,cellular,6617.57,no,no,1,unknown,2,0.22911819927252577,359,1
18712,25,admin.,single,tertiary,cellular,1740.77,no,no,0,unknown,2,0.228680679155295,360,1
17172,32,student,single,,cellular,416.44,no,no,5,low,2,0.22866346185091135,361,1
20589,42,technician,single,,cellular,2240.65,no,no,1,unknown,2,0.2284158672045142,362,1
21426,44,management,divorced,tertiary,cellular,36.21,no,no,3,low,2,0.22830702242618178,363,1
16176,52,technician,married,tertiary,cellular,-12.48,no,no,7,low,2,0.2281220116350614,364,1
19222,31,admin.,single,tertiary,cellular,555.74,no,no,1,unknown,2,0.2279687116824152,365,1
22971,34,management,married,tertiary,cellular,1910.34,no,no,5,low,2,0.22761419278517533,366,1
16800,29,management,married,tertiary,cellular,5713.59,no,no,2,low,2,0.22744905995166653,367,1
16551,35,blue-collar,married,,cellular,-423.41,no,no,0,low,2,0.22708174448239923,368,1
15500,51,entrepreneur,married,secondary,cellular,645.08,yes,no,35,unknown,2,0.2270353075692314,369,1
17706,40,admin.,single,secondary,cellular,806.34,yes,no,17,low,2,0.22675445667581298,370,1
19041,37,admin.,single,secondary,cellular,148.02,no,no,5,low,2,0.22621058135328795,371,1
21892,32,management,married,tertiary,cellular,11360.44,no,no,1,unknown,2,0.22610371090223694,372,1
19443,51,management,divorced,tertiary,cellular,6.61,no,no,3,low,2,0.2260593354688454,373,1
20655,34,management,single,tertiary,cellular,403.24,no,no,2,low,2,0.22566344661511412,374,1
22207,60,management,married,tertiary,cellular,13849.26,no,no,0,unknown,2,0.22488456767049633,375,1
21388,33,admin.,single,tertiary,cellular,74.46,no,no,1,unknown,2,0.2244037280065773,376,1
17793,41,management,single,tertiary,cellular,6247.7,no,no,1,unknown,2,0.22437193546083903,377,1
20860,32,management,single,tertiary,cellular,346.75,no,no,5,unknown,2,0.2240642710094212,378,1
21571,53,retired,married,tertiary,cellular,7269.94,no,no,0,unknown,2,0.22398991324415782,379,1
18548,39,blue-collar,single,,telephone,39.48,yes,no,9,low,2,0.22387719313343418,380,1
18180,30,technician,single,tertiary,cellular,6773.91,no,no,0,unknown,2,0.22339739570515105,381,1
15493,30,management,married,tertiary,cellular,10819.48,no,no,1,unknown,2,0.22335789988646867,382,1
22403,40,technician,single,secondary,cellular,27.52,no,yes,24,unknown,2,0.2233123360700762,383,1
17316,57,management,divorced,tertiary,cellular,2542.47,no,no,1,low,2,0.2232222920180969,384,1
21943,32,technician,single,tertiary,telephone,5672.9,no,no,2,unknown,2,0.2231478800746187,385,1
17114,40,management,single,tertiary,cellular,1615.16,no,no,1,low,2,0.22302505744775708,386,1
18552,24,blue-collar,single,secondary,cellular,10069.03,no,no,1,unknown,2,0.22292749665222003,387,1
16906,54,management,single,tertiary,cellular,2179.51,no,no,1,low,2,0.2224076466888564,388,1
15485,30,management,married,tertiary,cellular,871.8,no,no,5,low,2,0.22238538401056393,389,1
17512,60,retired,divorced,tertiary,cellular,2162.08,no,no,0,unknown,2,0.2223467913629943,390,1
18132,47,blue-collar,married,tertiary,cellular,3857.1,no,no,0,low,2,0.22185593165284762,391,1
20047,35,admin.,single,tertiary,cellular,1048.77,no,no,0,unknown,2,0.22148602686989513,392,1
17854,55,management,married,tertiary,telephone,13247.48,no,no,1,unknown,2,0.22142502197457625,393,1
19848,34,technician,single,tertiary,cellular,6624.74,no,no,0,unknown,2,0.2213241660414421,394,1
15701,38,management,single,tertiary,cellular,6903.82,no,no,0,unknown,2,0.22096380249877634,395,1
18703,24,admin.,single,secondary,cellular,14.08,no,no,4,low,2,0.22086158707960618,396,1
21391,59,management,single,tertiary,cellular,7875.56,no,no,0,unknown,2,0.2208047331611624,397,1
22729,46,retired,divorced,tertiary,cellular,-114.9,no,no,1,unknown,2,0.22078684130896392,398,1
16267,32,admin.,single,tertiary,cellular,746.44,no,no,0,unknown,2,0.2205138725683727,399,1
18817,29,admin.,single,tertiary,cellular,513.96,no,no,0,unknown,2,0.21996807236209312,400,1
16642,27,technician,single,tertiary,cellular,4712.6,no,no,1,unknown,2,0.2199646200761981,401,1
17758,30,management,single,tertiary,cellular,637.07,no,no,1,low,2,0.21996026534959517,402,1
22203,31,technician,single,,cellular,191.79,no,no,1,unknown,2,0.21904912021843478,403,1
18070,26,management,single,tertiary,cellular,255.02,no,no,1,low,2,0.2187983344951865,404,1
16016,29,management,single,tertiary,cellular,396.12,no,no,1,low,2,0.21878953820042174,405,1
19616,50,technician,divorced,secondary,cellular,543.08,yes,no,24,unknown,2,0.21849359339112978,406,1
17933,43,technician,single,,cellular,588.4,no,no,1,unknown,2,0.21800126290550262,407,1
18864,32,management,single,tertiary,telephone,559.76,no,no,2,low,2,0.2177078284232625,408,1
21314,55,blue-collar,married,secondary,cellular,17285.81,no,no,0,unknown,2,0.21763598171839907,409,1
21063,29,admin.,single,tertiary,cellular,125.48,no,no,0,unknown,2,0.21762131794995815,410,1
20743,56,entrepreneur,married,tertiary,telephone,16513.04,no,no,1,low,2,0.21738030546365067,411,1
17181,33,technician,single,tertiary,cellular,191.56,no,no,1,low,2,0.21730453967184196,412,1
20986,42,retired,single,tertiary,cellular,351.06,no,no,0,unknown,2,0.21708527355763504,413,1
18350,63,retired,married,,cellular,1905.96,no,no,0,unknown,2,0.21622799435192466,414,1
19389,36,admin.,divorced,tertiary,cellular,299.62,no,no,0,unknown,2,0.21614590702068284,415,1
18000,58,admin.,married,,cellular,591.03,no,no,1,unknown,2,0.2160810983287116,416,1
20277,71,retired,divorced,tertiary,cellular,266.5,no,no,1,unknown,2,0.21592166666570775,417,1
17705,33,admin.,single,tertiary,cellular,-52.21,no,no,0,unknown,2,0.21541640318897876,418,1
19444,25,management,single,tertiary,cellular,3996.31,no,no,1,unknown,2,0.21533409948077367,419,1
20186,34,blue-collar,single,tertiary,cellular,1225.4,no,no,0,unknown,2,0.21509815782867817,420,1
16155,56,management,divorced,,cellular,817.69,no,no,1,unknown,2,0.21426525393143947,421,1
20145,26,management,single,tertiary,cellular,3821.55,no,no,1,unknown,2,0.21400968653314606,422,1
21470,32,admin.,single,secondary,cellular,602.1,no,no,3,low,2,0.21395912282327434,423,1
21337,28,technician,single,tertiary,cellular,3717.5,no,no,1,unknown,2,0.21370733690035468,424,1
21482,45,blue-collar,married,secondary,cellular,13418.03,no,no,2,unknown,2,0.21356584668721904,425,1
18312,71,retired,married,,cellular,1816.23,no,no,0,unknown,2,0.21342684100119363,426,1
17369,64,retired,divorced,tertiary,cellular,858.53,no,no,0,unknown,2,0.21335305685982475,427,1
15939,63,management,married,tertiary,telephone,5197.91,no,no,3,low,2,0.21329395040890317,428,1
18230,57,retired,married,,cellular,-246.96,no,no,1,unknown,2,0.213177046837642,429,1
15918,60,retired,divorced,secondary,cellular,497.17,no,no,7,unknown,2,0.21299728611608323,430,1
17845,51,management,married,tertiary,cellular,1662.93,no,no,4,low,2,0.2129817772211278,431,1
19190,34,management,married,tertiary,cellular,4916.83,no,no,1,low,2,0.21294795863247745,432,1
18045,35,admin.,divorced,secondary,cellular,654.01,no,no,3,low,2,0.21290333660790378,433,1
15437,28,management,single,,cellular,522.74,no,no,0,unknown,2,0.21288249832581363,434,1
20701,34,management,married,tertiary,telephone,1312.19,no,no,8,unknown,2,0.2127358074692278,435,1
22053,33,technician,single,tertiary,cellular,3771.82,no,no,1,unknown,2,0.21262091723335594,436,1
22946,66,admin.,single,secondary,cellular,10395.36,no,no,0,unknown,2,0.21244510542355635,437,1
17362,67,retired,single,tertiary,telephone,2306.58,no,no,0,unknown,2,0.21238489716908082,438,1
19553,43,management,single,tertiary,cellular,-30.96,no,no,1,low,2,0.21226258257921765,439,1
20588,60,retired,divorced,tertiary,cellular,444.19,no,no,0,unknown,2,0.2120258060021955,440,1
21932,43,management,divorced,tertiary,cellular,-4.85,no,no,1,low,2,0.2119012180573969,441,1
20653,56,admin.,married,,cellular,1144.31,no,no,0,unknown,2,0.21187562630784978,442,1
21099,29,management,single,,cellular,366.56,no,no,0,unknown,2,0.21167865634401964,443,1
16441,34,management,single,tertiary,cellular,5117.71,no,no,0,unknown,2,0.21140671253697427,444,1
19416,74,retired,married,tertiary,cellular,6171.2,no,no,0,unknown,2,0.2113736410376123,445,1
21510,29,blue-collar,single,tertiary,cellular,314.3,no,no,0,unknown,2,0.2111066364244372,446,1
16131,58,management,married,tertiary,cellular,1949.04,no,no,7,unknown,2,0.21094705995268742,447,1
21844,29,blue-collar,single,secondary,cellular,2877.65,no,no,5,unknown,2,0.21088895317858383,448,1
20225,33,management,single,tertiary,cellular,4980.89,no,no,0,unknown,2,0.21088101715074445,449,1
20592,49,admin.,divorced,secondary,cellular,6678.51,no,no,2,unknown,2,0.21076640205035244,450,1
21397,30,management,single,tertiary,cellular,729.8,no,no,3,unknown,2,0.21063935264724598,451,1
16144,24,services,single,,cellular,2125.77,no,no,0,unknown,2,0.2105089155264083,452,1
17310,37,management,married,tertiary,cellular,565.26,no,no,4,low,2,0.21043135459873794,453,1
19762,35,housemaid,married,tertiary,cellular,11372.23,no,no,2,low,2,0.21007069246199678,454,1
18104,62,retired,married,,cellular,806.89,no,no,0,unknown,2,0.2099960039143959,455,1
23066,34,technician,single,secondary,cellular,28081.69,yes,no,2,unknown,2,0.20991854937757293,456,1
18095,35,technician,divorced,,cellular,288.21,no,no,0,unknown,2,0.20989978068942677,457,1
21164,40,management,married,tertiary,cellular,4677.71,no,no,1,low,2,0.20985919278573484,458,1
15573,39,management,single,tertiary,cellular,712.07,no,no,0,low,2,0.2097753245917996,459,1
15861,50,admin.,divorced,secondary,cellular,812.12,no,no,3,low,2,0.20963674536098417,460,1
18082,51,technician,divorced,tertiary,cellular,4205.36,no,no,1,unknown,2,0.20962426305022647,461,1
18357,31,management,married,tertiary,cellular,7143.76,no,no,2,unknown,2,0.20917992914767822,462,1
19291,56,admin.,married,,cellular,666.81,no,no,0,unknown,2,0.2090712738473641,463,1
16583,37,admin.,single,secondary,cellular,276.7,no,no,6,unknown,2,0.2088851129583753,464,1
16941,29,management,single,tertiary,cellular,4442.3,no,no,0,unknown,2,0.2088385614289193,465,1
21835,26,management,single,tertiary,cellular,2868.62,no,no,1,unknown,2,0.20839910048735194,466,1
19126,78,retired,married,,telephone,96.56,no,no,2,unknown,2,0.20815333714029713,467,1
16361,54,self-employed,divorced,tertiary,cellular,1337.69,no,no,6,low,2,0.2080728913306317,468,1
19419,49,management,divorced,tertiary,cellular,5334.09,no,no,0,unknown,2,0.20798796505935482,469,1
22761,47,housemaid,single,secondary,cellular,17339.02,no,no,4,unknown,2,0.2078672533817882,470,1
17182,32,management,single,tertiary,cellular,4391.58,no,no,0,unknown,2,0.20771216893145492,471,1
15685,39,blue-collar,divorced,tertiary,cellular,294.34,no,no,0,unknown,2,0.20769875406570418,472,1
22252,43,management,divorced,tertiary,cellular,3622.97,no,no,1,unknown,2,0.2075795656944305,473,1
19167,76,retired,married,,cellular,1043.32,no,no,0,unknown,2,0.20749269303333334,474,1
15955,49,blue-collar,married,,cellular,-27.26,no,no,1,unknown,2,0.20738713230889502,475,1
15730,55,blue-collar,married,,telephone,1766.25,no,no,1,unknown,2,0.2071090962755955,476,1
19611,42,services,married,,cellular,7624.28,no,no,0,unknown,2,0.20691089072614174,477,1
16126,58,retired,married,,cellular,73.03,no,no,0,unknown,2,0.20682540816869555,478,1
21770,37,blue-collar,married,,cellular,621.99,no,no,0,unknown,2,0.20659620560486755,479,1
16739,38,services,single,tertiary,cellular,5297.22,no,no,1,unknown,2,0.20644007699217795,480,1
20767,27,management,single,tertiary,cellular,2571.62,no,no,1,unknown,2,0.20639753116014073,481,1
21565,59,retired,married,secondary,cellular,12615.96,no,no,1,unknown,2,0.20631646388486272,482,1
16443,35,blue-collar,married,,cellular,463.09,no,no,0,unknown,2,0.20622648323001838,483,1
20168,37,blue-collar,single,,cellular,846.27,yes,no,5,low,2,0.20619608171236106,484,1
22366,30,management,single,tertiary,cellular,20721.08,yes,no,0,unknown,2,0.20612825959245332,485,1
